"subject","cluster_labels","question_type","score","sentiment_score"
189,1,"willing",60,-0.505137056112289
189,3,"willing",41,-0.728010952472687
189,22,"willing",92,-0.156125068664551
189,22,"willing",90,0.0589542388916016
190,12,"willing",60,0.614398241043091
190,23,"willing",35,-0.739944636821747
190,1,"willing",65,0.695410847663879
190,23,"willing",65,0.775673627853394
190,23,"willing",80,0.742148160934448
190,1,"willing",35,-0.771744713187218
190,1,"willing",60,-0.757560282945633
190,3,"willing",70,0.718081712722778
191,16,"willing",60,-0.505137056112289
191,23,"willing",90,0.590816855430603
191,22,"willing",100,0.678370833396912
191,22,"willing",100,0.695410847663879
191,25,"willing",100,-0.76291199028492
191,14,"willing",100,0.374200105667114
191,20,"willing",100,-0.757560282945633
191,16,"willing",100,-0.760498642921448
192,1,"willing",81,-0.515980362892151
192,25,"willing",71,-0.497076690196991
192,24,"willing",0,-0.739865243434906
192,9,"willing",55,0.521633505821228
192,21,"willing",8,-0.431646764278412
192,3,"willing",60,0.571426868438721
192,24,"willing",55,-0.680414855480194
192,12,"willing",75,-0.771744713187218
193,9,"willing",75,-0.496607899665833
193,23,"willing",86,0.330838203430176
193,23,"willing",72,-0.650120198726654
193,8,"willing",0,-0.749259471893311
193,4,"willing",0,-0.559883236885071
193,20,"willing",100,0.707043170928955
193,21,"willing",0,0.36022675037384
193,9,"willing",81,0.542463541030884
194,20,"willing",81,0.557807087898254
194,14,"willing",91,0.695410847663879
194,16,"willing",66,-0.369411110877991
194,17,"willing",30,-0.771744713187218
194,26,"willing",26,-0.76291199028492
194,26,"willing",38,-0.728010952472687
194,7,"willing",92,0.21867835521698
194,16,"willing",80,0.730158567428589
195,5,"willing",58,-0.770944848656654
195,12,"willing",24,-0.317578494548798
195,22,"willing",72,-0.372870028018951
195,22,"willing",53,0.6376713514328
195,3,"willing",30,-0.64439383149147
195,22,"willing",60,-0.372870028018951
195,19,"willing",56,-0.595013201236725
195,13,"willing",68,0.142310261726379
196,5,"willing",0,-0.317578494548798
196,5,"willing",0,0.731200695037842
196,19,"willing",0,-0.372870028018951
196,23,"willing",0,-0.659530490636826
196,17,"willing",0,-0.757560282945633
196,1,"willing",0,0.75802755355835
196,5,"willing",0,-0.680414855480194
196,19,"willing",0,-0.595013201236725
197,25,"willing",90,-0.156125068664551
197,20,"willing",100,0.391091346740723
197,14,"willing",100,0.220730304718018
197,18,"willing",61,0.75802755355835
197,9,"willing",92,0.21867835521698
197,11,"willing",97,0.345117449760437
197,4,"willing",5,-0.757560282945633
197,0,"willing",99,0.709429979324341
198,21,"willing",9,-0.0727840662002563
198,1,"willing",50,-0.769540846347809
198,17,"willing",7,-0.739865243434906
198,21,"willing",11,-0.503819972276688
198,15,"willing",9,-0.724856704473495
198,22,"willing",98,0.695410847663879
198,5,"willing",25,-0.76291199028492
198,3,"willing",84,0.345117449760437
199,0,"willing",40,0.619345784187317
199,22,"willing",25,0.391091346740723
199,20,"willing",10,0.557807087898254
199,10,"willing",80,0.724982976913452
199,14,"willing",50,0.504899859428406
199,3,"willing",5,-0.728010952472687
199,0,"willing",35,-0.156125068664551
199,3,"willing",50,0.731200695037842
200,12,"willing",19,0.391091346740723
200,13,"willing",100,0.590816855430603
200,18,"willing",85,-0.369411110877991
200,23,"willing",100,0.742148160934448
200,1,"willing",30,-0.760498642921448
200,13,"willing",50,-0.728010952472687
200,16,"willing",95,-0.156125068664551
200,3,"willing",30,0.660681486129761
201,22,"willing",85,0.446728229522705
201,1,"willing",34,0.0105235576629639
201,9,"willing",71,-0.535250902175903
201,26,"willing",6,-0.494307994842529
201,26,"willing",0,-0.790915548801422
201,12,"willing",3,-0.339060425758362
201,21,"willing",0,-0.11665815114975
201,4,"willing",0,0.195933938026428
202,23,"willing",60,-0.305513978004456
202,12,"willing",0,-0.756154701113701
202,3,"willing",55,0.678370833396912
202,23,"willing",60,0.731200695037842
202,17,"willing",0,-0.771744713187218
202,21,"willing",0,-0.798667669296265
202,15,"willing",0,-0.763374552130699
202,3,"willing",55,0.266104459762573
203,1,"willing",0,0.557807087898254
203,1,"willing",0,0.731200695037842
203,10,"willing",7,0.614398241043091
203,16,"willing",6,-0.362187266349792
203,10,"willing",10,0.663367033004761
203,26,"willing",4,0.391091346740723
203,19,"willing",0,-0.74647843837738
203,13,"willing",10,0.700512170791626
204,7,"willing",78,0.391091346740723
204,16,"willing",18,-0.591027766466141
204,14,"willing",50,-0.792665988206863
204,9,"willing",84,-0.494307994842529
204,17,"willing",0,-0.771744713187218
204,3,"willing",27,0.391091346740723
204,12,"willing",30,0.21867835521698
204,13,"willing",100,0.195933938026428
205,25,"willing",70,0.391091346740723
205,7,"willing",70,0.466552972793579
205,5,"willing",20,0.660681486129761
205,9,"willing",30,0.75802755355835
205,4,"willing",20,-0.470828771591187
205,1,"willing",50,0.270068049430847
205,4,"willing",10,-0.595013201236725
205,9,"willing",40,0.743591904640198
206,20,"willing",100,0.763096928596497
206,9,"willing",100,0.391091346740723
206,1,"willing",100,0.743591904640198
206,20,"willing",100,0.283527612686157
206,1,"willing",80,-0.156125068664551
206,16,"willing",100,0.053829550743103
206,23,"willing",80,0.53010368347168
206,16,"willing",100,0.318830370903015
207,13,"willing",81,-0.28175950050354
207,10,"willing",99,-0.785698473453522
207,14,"willing",68,-0.265633225440979
207,20,"willing",86,0.201978445053101
207,6,"willing",7,-0.745736956596375
207,14,"willing",60,0.053829550743103
207,20,"willing",81,-0.36501157283783
207,14,"willing",81,-0.193140745162964
208,13,"willing",100,0.743591904640198
208,11,"willing",80,0.391091346740723
208,1,"willing",39,0.678370833396912
208,17,"willing",11,-0.771744713187218
208,8,"willing",0,-0.791851699352264
208,6,"willing",70,0.743591904640198
208,12,"willing",10,-0.680414855480194
208,22,"willing",71,0.695410847663879
209,16,"willing",87,0.21867835521698
209,14,"willing",90,-0.529926717281342
209,16,"willing",83,0.36022675037384
209,14,"willing",89,0.743591904640198
209,16,"willing",84,0.790867328643799
209,14,"willing",94,0.635495662689209
209,16,"willing",78,0.759617209434509
209,14,"willing",96,0.433952331542969
210,21,"willing",0,0.391091346740723
210,12,"willing",0,-0.680414855480194
210,10,"willing",0,0.374200105667114
210,13,"willing",0,0.731200695037842
210,13,"willing",0,0.731200695037842
210,5,"willing",0,-0.33955180644989
210,5,"willing",0,-0.747337371110916
210,18,"willing",0,0.638033032417297
211,22,"willing",94,0.391091346740723
211,13,"willing",100,0.759617209434509
211,23,"willing",100,0.220730304718018
211,22,"willing",100,0.724982976913452
211,4,"willing",31,-0.533860832452774
211,20,"willing",100,0.374200105667114
211,22,"willing",100,0.590556859970093
211,1,"willing",43,0.635495662689209
212,1,"willing",10,0.391091346740723
212,26,"willing",1,-0.489830911159515
212,1,"willing",9,-0.489830911159515
212,20,"willing",40,0.569373607635498
212,13,"willing",30,0.730987906455994
212,15,"willing",19,0.138479351997375
212,15,"willing",20,-0.63960787653923
212,17,"willing",0,-0.6385458111763
213,2,"willing",0,-0.771744713187218
213,9,"willing",0,-0.422345101833344
213,7,"willing",4,0.374200105667114
213,25,"willing",4,0.70619523525238
213,19,"willing",9,-0.311879754066467
213,15,"willing",0,-0.816255614161491
213,10,"willing",9,-0.757172673940659
213,10,"willing",19,0.693966627120972
214,22,"willing",100,0.708225727081299
214,20,"willing",100,0.638033032417297
214,16,"willing",100,0.678370833396912
214,20,"willing",100,0.201978445053101
214,23,"willing",81,0.567638158798218
214,14,"willing",100,0.6376713514328
214,20,"willing",75,0.295878052711487
214,16,"willing",80,0.466552972793579
215,12,"willing",0,0.590556859970093
215,1,"willing",60,0.590816855430603
215,22,"willing",0,-0.535250902175903
215,7,"willing",0,0.635981798171997
215,6,"willing",0,0.173561215400696
215,5,"willing",60,0.391091346740723
215,23,"willing",0,-0.761645391583443
215,1,"willing",70,0.642176866531372
216,23,"willing",22,-0.802049145102501
216,22,"willing",71,-0.604681938886642
216,17,"willing",0,-0.76956869661808
216,3,"willing",55,-0.750769332051277
216,23,"willing",0,-0.791851699352264
216,12,"willing",40,-0.70983150601387
216,23,"willing",85,-0.714992552995682
216,20,"willing",75,0.635981798171997
